/Applications/Rider.app/Contents/lib/ReSharperHost/macos-x64/dotnet/dotnet exec /Applications/Rider.app/Contents/lib/ReSharperHost/JetBrains.Debugger.Worker.exe --mode=client --frontend-port=62193 --plugins=/Applications/Rider.app/Contents/plugins/rider-unity/dotnetDebuggerWorker
log4net: Configuration update mode [Merge].
log4net: Logger [root] Level string is [DEBUG].
log4net: Logger [root] level set to [name="DEBUG",value=30000].
log4net: Loading Appender [ConsoleAppender] type: [log4net.Appender.ConsoleAppender]
log4net: Setting Property [Threshold] to Level value [DEBUG]
log4net: Converter [message] Option [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [newline] Option [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Setting Property [ConversionPattern] to String value [%d [%t] %-5p %c - %m%n]
log4net: Converter [d] Option [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [literal] Option [ [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [t] Option [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [literal] Option [] ] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [p] Option [] Format [min=5,max=2147483647,leftAlign=True]
log4net: Converter [literal] Option [ ] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [c] Option [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [literal] Option [ - ] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [m] Option [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [n] Option [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Setting Property [Layout] to object [log4net.Layout.PatternLayout]
log4net: Created Appender [ConsoleAppender]
log4net: Adding appender named [ConsoleAppender] to logger [root].
log4net: Hierarchy Threshold []
2022-02-08 15:30:49,379 [6] INFO  producer.Program - rdkafka#producer-1-[thrd::0/internal]: :0/internal: Enter main broker thread
2022-02-08 15:31:06,628 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Sent ProduceRequest (v7, 169 bytes @ 0, CorrId 61)
2022-02-08 15:31:06,628 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: Sent ProduceRequest (v7, 189 bytes @ 0, CorrId 57)
2022-02-08 15:31:06,628 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [0]: Produce MessageSet with 1 message(s) (82 bytes, ApiVersion 7, MsgVersion 2, MsgId 90, BaseSeq 89, PID{Id:0,Epoch:0}, uncompressed)
2022-02-08 15:31:06,628 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: topic [1]: Produce MessageSet with 4 message(s) (144 bytes, ApiVersion 7, MsgVersion 2, MsgId 74, BaseSeq 73, PID{Id:0,Epoch:0}, uncompressed)
2022-02-08 15:31:06,628 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Sent ProduceRequest (v7, 148 bytes @ 0, CorrId 62)
2022-02-08 15:31:06,628 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: Sent ProduceRequest (v7, 210 bytes @ 0, CorrId 58)
2022-02-08 15:31:06,654 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: Received ProduceResponse (v7, 49 bytes, CorrId 57, rtt 26.52ms)
2022-02-08 15:31:06,654 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: topic [2]: MessageSet with 3 message(s) (MsgId 62, BaseSeq 61) delivered
2022-02-08 15:31:06,654 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-53 - value-5 | Metadata : topic [[2]] - 86
2022-02-08 15:31:06,654 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-18 - value-38 | Metadata : topic [[2]] - 87
2022-02-08 15:31:06,655 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-45 - value-70 | Metadata : topic [[2]] - 88
2022-02-08 15:31:06,662 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Received ProduceResponse (v7, 49 bytes, CorrId 61, rtt 34.48ms)
2022-02-08 15:31:06,662 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [3]: MessageSet with 2 message(s) (MsgId 68, BaseSeq 67) delivered
2022-02-08 15:31:06,662 [1] DEBUG producer.Program - Delivery : NoError - Success | Message : key-81 - value-76 | Metadata : topic [[3]] - 95
2022-02-08 15:31:06,662 [1] DEBUG producer.Program - Delivery : NoError - Success | Message : key-29 - value-13 | Metadata : topic [[3]] - 96
2022-02-08 15:31:06,678 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: Received ProduceResponse (v7, 49 bytes, CorrId 58, rtt 49.74ms)
2022-02-08 15:31:06,678 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: topic [1]: MessageSet with 4 message(s) (MsgId 74, BaseSeq 73) delivered
2022-02-08 15:31:06,678 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-77 - value-45 | Metadata : topic [[1]] - 102
2022-02-08 15:31:06,678 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-94 - value-32 | Metadata : topic [[1]] - 103
2022-02-08 15:31:06,678 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-4 - value-24 | Metadata : topic [[1]] - 104
2022-02-08 15:31:06,678 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-77 - value-97 | Metadata : topic [[1]] - 105
2022-02-08 15:31:06,686 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Received ProduceResponse (v7, 49 bytes, CorrId 62, rtt 58.19ms)
2022-02-08 15:31:06,686 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [0]: MessageSet with 1 message(s) (MsgId 90, BaseSeq 89) delivered
2022-02-08 15:31:06,686 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-59 - value-50 | Metadata : topic [[0]] - 119
2022-02-08 15:31:06,697 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Transactional API called: commit_transaction (begin) (in txn state InTransaction, idemp state Assigned)
2022-02-08 15:31:06,697 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction state change InTransaction -> BeginCommit
2022-02-08 15:31:06,697 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Flushing 0 outstanding message(s) prior to commit
2022-02-08 15:31:06,697 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Transaction commit message flush complete
2022-02-08 15:31:06,697 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Transactional API called: commit_transaction (in txn state BeginCommit, idemp state Assigned)
2022-02-08 15:31:06,698 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction state change BeginCommit -> CommittingTransaction
2022-02-08 15:31:06,698 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Sent EndTxnRequest (v1, 48 bytes @ 0, CorrId 220)
2022-02-08 15:31:06,729 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Received EndTxnResponse (v1, 6 bytes, CorrId 220, rtt 31.59ms)
2022-02-08 15:31:06,729 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: EndTxn returned NO_ERROR in state CommittingTransaction (may_retry=true)
2022-02-08 15:31:06,729 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction state change CommittingTransaction -> CommitNotAcked
2022-02-08 15:31:06,729 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Transactional API called: commit_transaction (ack) (in txn state CommitNotAcked, idemp state Assigned)
2022-02-08 15:31:06,730 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Committed transaction now acked by application
2022-02-08 15:31:06,730 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction successfully committed
2022-02-08 15:31:06,730 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction state change CommitNotAcked -> Ready
2022-02-08 15:31:06,730 [1] INFO  producer.Program - Transaction committed
2022-02-08 15:31:06,730 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction state change Ready -> InTransaction
2022-02-08 15:31:06,730 [1] INFO  producer.Program - Producer began one transaction
2022-02-08 15:31:06,730 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Marked topic [3] as part of transaction: scheduling registration
2022-02-08 15:31:06,730 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Marked topic [0] as part of transaction: not scheduling registration
2022-02-08 15:31:06,730 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Marked topic [1] as part of transaction: not scheduling registration
2022-02-08 15:31:06,730 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Marked topic [2] as part of transaction: not scheduling registration
2022-02-08 15:31:06,731 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: Registering partitions with transaction
2022-02-08 15:31:06,731 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Sent AddPartitionsToTxnRequest (v0, 78 bytes @ 0, CorrId 221)
2022-02-08 15:31:06,745 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Received AddPartitionsToTxnResponse (v0, 43 bytes, CorrId 221, rtt 13.84ms)
2022-02-08 15:31:06,745 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: AddPartitionsToTxn response: partition "topic": [3]: Broker: Producer attempted to update a transaction while another concurrent operation on the same transaction was ongoing
2022-02-08 15:31:06,765 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: Registering partitions with transaction
2022-02-08 15:31:06,765 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Sent AddPartitionsToTxnRequest (v0, 78 bytes @ 0, CorrId 222)
2022-02-08 15:31:06,791 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Received AddPartitionsToTxnResponse (v0, 43 bytes, CorrId 222, rtt 25.68ms)
2022-02-08 15:31:06,791 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: AddPartitionsToTxn response: partition "topic": [3]: Broker: Producer attempted to update a transaction while another concurrent operation on the same transaction was ongoing
2022-02-08 15:31:06,813 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: Registering partitions with transaction
2022-02-08 15:31:06,813 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Sent AddPartitionsToTxnRequest (v0, 78 bytes @ 0, CorrId 223)
2022-02-08 15:31:06,836 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Received AddPartitionsToTxnResponse (v0, 43 bytes, CorrId 223, rtt 22.81ms)
2022-02-08 15:31:06,836 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [3] registered with transaction
2022-02-08 15:31:06,836 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [0] registered with transaction
2022-02-08 15:31:06,836 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [1] registered with transaction
2022-02-08 15:31:06,836 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [2] registered with transaction
2022-02-08 15:31:06,836 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: topic [2]: Produce MessageSet with 2 message(s) (103 bytes, ApiVersion 7, MsgVersion 2, MsgId 65, BaseSeq 64, PID{Id:0,Epoch:0}, uncompressed)
2022-02-08 15:31:06,836 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [0]: Produce MessageSet with 1 message(s) (82 bytes, ApiVersion 7, MsgVersion 2, MsgId 91, BaseSeq 90, PID{Id:0,Epoch:0}, uncompressed)
2022-02-08 15:31:06,836 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: Sent ProduceRequest (v7, 169 bytes @ 0, CorrId 59)
2022-02-08 15:31:06,836 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Sent ProduceRequest (v7, 148 bytes @ 0, CorrId 63)
2022-02-08 15:31:06,836 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: topic [1]: Produce MessageSet with 3 message(s) (124 bytes, ApiVersion 7, MsgVersion 2, MsgId 78, BaseSeq 77, PID{Id:0,Epoch:0}, uncompressed)
2022-02-08 15:31:06,836 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [3]: Produce MessageSet with 4 message(s) (143 bytes, ApiVersion 7, MsgVersion 2, MsgId 70, BaseSeq 69, PID{Id:0,Epoch:0}, uncompressed)
2022-02-08 15:31:06,836 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: Sent ProduceRequest (v7, 190 bytes @ 0, CorrId 60)
2022-02-08 15:31:06,836 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Sent ProduceRequest (v7, 209 bytes @ 0, CorrId 64)
2022-02-08 15:31:06,857 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Received ProduceResponse (v7, 49 bytes, CorrId 63, rtt 20.85ms)
2022-02-08 15:31:06,857 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [0]: MessageSet with 1 message(s) (MsgId 91, BaseSeq 90) delivered
2022-02-08 15:31:06,857 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-25 - value-69 | Metadata : topic [[0]] - 121
2022-02-08 15:31:06,861 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: Received ProduceResponse (v7, 49 bytes, CorrId 59, rtt 24.53ms)
2022-02-08 15:31:06,861 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: topic [2]: MessageSet with 2 message(s) (MsgId 65, BaseSeq 64) delivered
2022-02-08 15:31:06,861 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-70 - value-51 | Metadata : topic [[2]] - 90
2022-02-08 15:31:06,861 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-51 - value-30 | Metadata : topic [[2]] - 91
2022-02-08 15:31:06,875 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Received ProduceResponse (v7, 49 bytes, CorrId 64, rtt 38.57ms)
2022-02-08 15:31:06,875 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [3]: MessageSet with 4 message(s) (MsgId 70, BaseSeq 69) delivered
2022-02-08 15:31:06,875 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-34 - value-74 | Metadata : topic [[3]] - 98
2022-02-08 15:31:06,875 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-34 - value-79 | Metadata : topic [[3]] - 99
2022-02-08 15:31:06,875 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-5 - value-10 | Metadata : topic [[3]] - 100
2022-02-08 15:31:06,875 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-15 - value-8 | Metadata : topic [[3]] - 101
2022-02-08 15:31:06,882 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: Received ProduceResponse (v7, 49 bytes, CorrId 60, rtt 45.11ms)
2022-02-08 15:31:06,882 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: topic [1]: MessageSet with 3 message(s) (MsgId 78, BaseSeq 77) delivered
2022-02-08 15:31:06,882 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-23 - value-20 | Metadata : topic [[1]] - 107
2022-02-08 15:31:06,882 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-61 - value-75 | Metadata : topic [[1]] - 108
2022-02-08 15:31:06,882 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-68 - value-33 | Metadata : topic [[1]] - 109
2022-02-08 15:31:06,891 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Transactional API called: commit_transaction (begin) (in txn state InTransaction, idemp state Assigned)
2022-02-08 15:31:06,891 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction state change InTransaction -> BeginCommit
2022-02-08 15:31:06,891 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Flushing 0 outstanding message(s) prior to commit
2022-02-08 15:31:06,891 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Transaction commit message flush complete
2022-02-08 15:31:06,891 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Transactional API called: commit_transaction (in txn state BeginCommit, idemp state Assigned)
2022-02-08 15:31:06,891 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction state change BeginCommit -> CommittingTransaction
2022-02-08 15:31:06,891 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Sent EndTxnRequest (v1, 48 bytes @ 0, CorrId 224)
2022-02-08 15:31:06,904 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Received EndTxnResponse (v1, 6 bytes, CorrId 224, rtt 13.16ms)
2022-02-08 15:31:06,904 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: EndTxn returned NO_ERROR in state CommittingTransaction (may_retry=true)
2022-02-08 15:31:06,905 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction state change CommittingTransaction -> CommitNotAcked
2022-02-08 15:31:06,905 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Transactional API called: commit_transaction (ack) (in txn state CommitNotAcked, idemp state Assigned)
2022-02-08 15:31:06,905 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Committed transaction now acked by application
2022-02-08 15:31:06,905 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction successfully committed
2022-02-08 15:31:06,905 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction state change CommitNotAcked -> Ready
2022-02-08 15:31:06,905 [1] INFO  producer.Program - Transaction committed
2022-02-08 15:31:06,905 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction state change Ready -> InTransaction
2022-02-08 15:31:06,905 [1] INFO  producer.Program - Producer began one transaction
2022-02-08 15:31:06,905 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Marked topic [2] as part of transaction: scheduling registration
2022-02-08 15:31:06,905 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Marked topic [1] as part of transaction: not scheduling registration
2022-02-08 15:31:06,905 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Marked topic [0] as part of transaction: not scheduling registration
2022-02-08 15:31:06,905 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Marked topic [3] as part of transaction: not scheduling registration
2022-02-08 15:31:06,906 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: Registering partitions with transaction
2022-02-08 15:31:06,906 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Sent AddPartitionsToTxnRequest (v0, 78 bytes @ 0, CorrId 225)
2022-02-08 15:31:06,919 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Received AddPartitionsToTxnResponse (v0, 43 bytes, CorrId 225, rtt 13.08ms)
2022-02-08 15:31:06,919 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: AddPartitionsToTxn response: partition "topic": [2]: Broker: Producer attempted to update a transaction while another concurrent operation on the same transaction was ongoing
2022-02-08 15:31:06,941 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: Registering partitions with transaction
2022-02-08 15:31:06,941 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Sent AddPartitionsToTxnRequest (v0, 78 bytes @ 0, CorrId 226)
2022-02-08 15:31:06,944 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Received AddPartitionsToTxnResponse (v0, 43 bytes, CorrId 226, rtt 2.97ms)
2022-02-08 15:31:06,944 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: AddPartitionsToTxn response: partition "topic": [2]: Broker: Producer attempted to update a transaction while another concurrent operation on the same transaction was ongoing
2022-02-08 15:31:06,968 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: Registering partitions with transaction
2022-02-08 15:31:06,969 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Sent AddPartitionsToTxnRequest (v0, 78 bytes @ 0, CorrId 227)
2022-02-08 15:31:06,987 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Received AddPartitionsToTxnResponse (v0, 43 bytes, CorrId 227, rtt 17.98ms)
2022-02-08 15:31:06,988 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [2] registered with transaction
2022-02-08 15:31:06,988 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [1] registered with transaction
2022-02-08 15:31:06,988 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [0] registered with transaction
2022-02-08 15:31:06,988 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [3] registered with transaction
2022-02-08 15:31:06,990 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: topic [1]: Produce MessageSet with 3 message(s) (123 bytes, ApiVersion 7, MsgVersion 2, MsgId 81, BaseSeq 80, PID{Id:0,Epoch:0}, uncompressed)
2022-02-08 15:31:06,990 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: Sent ProduceRequest (v7, 189 bytes @ 0, CorrId 61)
2022-02-08 15:31:06,991 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: topic [2]: Produce MessageSet with 3 message(s) (123 bytes, ApiVersion 7, MsgVersion 2, MsgId 67, BaseSeq 66, PID{Id:0,Epoch:0}, uncompressed)
2022-02-08 15:31:06,990 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [3]: Produce MessageSet with 1 message(s) (82 bytes, ApiVersion 7, MsgVersion 2, MsgId 74, BaseSeq 73, PID{Id:0,Epoch:0}, uncompressed)
2022-02-08 15:31:06,991 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Sent ProduceRequest (v7, 148 bytes @ 0, CorrId 65)
2022-02-08 15:31:06,991 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [0]: Produce MessageSet with 3 message(s) (124 bytes, ApiVersion 7, MsgVersion 2, MsgId 92, BaseSeq 91, PID{Id:0,Epoch:0}, uncompressed)
2022-02-08 15:31:06,991 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Sent ProduceRequest (v7, 190 bytes @ 0, CorrId 66)
2022-02-08 15:31:06,991 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: Sent ProduceRequest (v7, 189 bytes @ 0, CorrId 62)
2022-02-08 15:31:07,009 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: Received ProduceResponse (v7, 49 bytes, CorrId 61, rtt 18.64ms)
2022-02-08 15:31:07,011 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: topic [1]: MessageSet with 3 message(s) (MsgId 81, BaseSeq 80) delivered
2022-02-08 15:31:07,026 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-4 - value-20 | Metadata : topic [[1]] - 111
2022-02-08 15:31:07,026 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-68 - value-86 | Metadata : topic [[1]] - 112
2022-02-08 15:31:07,026 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-77 - value-48 | Metadata : topic [[1]] - 113
2022-02-08 15:31:07,030 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: Received ProduceResponse (v7, 49 bytes, CorrId 62, rtt 39.15ms)
2022-02-08 15:31:07,030 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: topic [2]: MessageSet with 3 message(s) (MsgId 67, BaseSeq 66) delivered
2022-02-08 15:31:07,031 [1] DEBUG producer.Program - Delivery : NoError - Success | Message : key-32 - value-23 | Metadata : topic [[2]] - 93
2022-02-08 15:31:07,032 [1] DEBUG producer.Program - Delivery : NoError - Success | Message : key-47 - value-37 | Metadata : topic [[2]] - 94
2022-02-08 15:31:07,032 [1] DEBUG producer.Program - Delivery : NoError - Success | Message : key-39 - value-7 | Metadata : topic [[2]] - 95
2022-02-08 15:31:07,035 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Received ProduceResponse (v7, 49 bytes, CorrId 65, rtt 43.66ms)
2022-02-08 15:31:07,035 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [3]: MessageSet with 1 message(s) (MsgId 74, BaseSeq 73) delivered
2022-02-08 15:31:07,035 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-34 - value-72 | Metadata : topic [[3]] - 103
2022-02-08 15:31:07,058 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Received ProduceResponse (v7, 49 bytes, CorrId 66, rtt 66.34ms)
2022-02-08 15:31:07,058 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [0]: MessageSet with 3 message(s) (MsgId 92, BaseSeq 91) delivered
2022-02-08 15:31:07,058 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-90 - value-84 | Metadata : topic [[0]] - 123
2022-02-08 15:31:07,058 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-73 - value-79 | Metadata : topic [[0]] - 124
2022-02-08 15:31:07,058 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-71 - value-98 | Metadata : topic [[0]] - 125
2022-02-08 15:31:07,066 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Transactional API called: commit_transaction (begin) (in txn state InTransaction, idemp state Assigned)
